flagged,source,source_lang,source_script,source_zotero_id,source_linked_data_uri,source_is_linked_data,source_locator,label_original,label_en,label_json,label_alt,start_label,end_label,date_type,spatial_coverage_name,spatial_coverage_json,spatial_coverage_label,spatial_coverage_uri,derived_from,broader,notes
missing source_zotero_id,"Institute of Heritage Sciences, Spanish National Research Council (CSIC Incipit)",spa,latn,,,FALSE,,Siglos XVIII y XIX,18th and 19th Centuries,"{ ""en"": ""18th and 19th Centuries"", ""es"": ""Siglos XVIII y XIX"" }",,1700,1900,ISO8601,"Galicia, Asturias, Castilla y Leon","{ ""@id"": ""http://dbpedia.org/resource/Galicia_(Iberia)"", ""label"": ""Galicia"" }, { ""@id"": ""http://dbpedia.org/resource/Province_of_Asturias"", ""label"": ""Asturias"" }, { ""@id"": ""http://dbpedia.org/resource/Castile_and_Le%C3%B3n"", ""label"": ""Castilla y Leon"" }",,,,,
missing source_zotero_id,"Institute of Heritage Sciences, Spanish National Research Council (CSIC Incipit)",spa,latn,,,FALSE,,Edad Contemporánea,Contemporary Period,"{ ""en"": ""Contemporary Period"", ""es"": ""Edad Contemporánea"" }",,1900,2100,ISO8601,"Galicia, Asturias, Castilla y Leon","{ ""@id"": ""http://dbpedia.org/resource/Galicia_(Iberia)"", ""label"": ""Galicia"" }, { ""@id"": ""http://dbpedia.org/resource/Province_of_Asturias"", ""label"": ""Asturias"" }, { ""@id"": ""http://dbpedia.org/resource/Castile_and_Le%C3%B3n"", ""label"": ""Castilla y Leon"" }",,,,,
missing source_zotero_id,"Institute of Heritage Sciences, Spanish National Research Council (CSIC Incipit)",spa,latn,,,FALSE,,Siglos XX y XXI,20th and 21st Centuries,"{ ""en"": ""20th and 21st Centuries"", ""es"": ""Siglos XX y XXI"" }",,1900,2100,ISO8601,"Galicia, Asturias, Castilla y Leon","{ ""@id"": ""http://dbpedia.org/resource/Galicia_(Iberia)"", ""label"": ""Galicia"" }, { ""@id"": ""http://dbpedia.org/resource/Province_of_Asturias"", ""label"": ""Asturias"" }, { ""@id"": ""http://dbpedia.org/resource/Castile_and_Le%C3%B3n"", ""label"": ""Castilla y Leon"" }",,,,,
,"Woolley, 1969",eng,latn,http://zotero.org/groups/periodo/items/IM8FA6RX,http://www.worldcat.org/oclc/31307,FALSE,page 10,Ubaid Period,Ubaid Period,"{ ""en"": ""Neo-Assyrian"" }",,4500 B.C.,3500 B.C.,Gregorian_US_punc,Iraq,"{ ""@id"": ""http://dbpedia.org/resource/Iraq"", ""label"": ""Iraq"" }",,,,,Neo-Assyrian 717-612 B.C. was listed in GeoDia but not found in the book on page 20.
,"Woolley, 1969",eng,latn,http://zotero.org/groups/periodo/items/IM8FA6RX,http://www.worldcat.org/oclc/31307,FALSE,page 10,Uruk (Warka) Period,Uruk (Warka) Period,,Warka Period,ca. 3500 B.C.,3100 B.C.,Gregorian_US_punc,Iraq,,,,,,
,"Woolley, 1969",eng,latn,http://zotero.org/groups/periodo/items/IM8FA6RX,http://www.worldcat.org/oclc/31307,FALSE,page 10,Jemdet Nasr Period,Jemdet Nasr Period,,,ca. 3100 B.C.,2900 B.C.,Gregorian_US_punc,Iraq,,,,,,
,"Woolley, 1969",eng,latn,http://zotero.org/groups/periodo/items/IM8FA6RX,http://www.worldcat.org/oclc/31307,FALSE,page 10,Early Dynastic Period,Early Dynastic Period,,,ca. 2900 B.C.,2370 B.C.,Gregorian_US_punc,Iraq,,,,,,
,"Woolley, 1969",eng,latn,http://zotero.org/groups/periodo/items/IM8FA6RX,http://www.worldcat.org/oclc/31307,FALSE,page 10,Akkad Period,Akkad Period,,,ca. 2370 B.C.,2230 B.C.,Gregorian_US_punc,Iraq,,,,,,
,"Woolley, 1969",eng,latn,http://zotero.org/groups/periodo/items/IM8FA6RX,http://www.worldcat.org/oclc/31307,FALSE,page 10,Neo-Sumerian Period,Neo-Sumerian Period,,,ca. 2113 B.C.,2006 B.C.,Gregorian_US_punc,Iraq,,,,,,
,"Woolley, 1969",eng,latn,http://zotero.org/groups/periodo/items/IM8FA6RX,http://www.worldcat.org/oclc/31307,FALSE,page 10,Isin-Larsa Period,Isin-Larsa Period,,,ca. 2020 B.C.,1600 B.C.,Gregorian_US_punc,Iraq,,,,,,
,"Woolley, 1969",eng,latn,http://zotero.org/groups/periodo/items/IM8FA6RX,http://www.worldcat.org/oclc/31307,FALSE,page 10,Neo-Babylonian Period,Neo-Babylonian Period,,,626 B.C.,539 B.C.,Gregorian_US_punc,Iraq,,,,,,
,"Adams and Nissen, 1972",eng,latn,http://zotero.org/groups/periodo/items/3HEBFJCE,http://www.worldcat.org/oclc/483580,FALSE,recto,Jemdet Nasr,Jemdet Nasr,"{ ""en"": ""Jemdet Nasr"" }",,3100 B.C.,2900 B.C.,Gregorian_US_punc,Iraq,"{ ""@id"": ""http://dbpedia.org/resource/Iraq"", ""label"": ""Iraq"" }",,,,,See also Charvat 2002
,"Adams and Nissen, 1972",eng,latn,http://zotero.org/groups/periodo/items/3HEBFJCE,http://www.worldcat.org/oclc/483580,FALSE,recto,Early Uruk,Early Uruk,"{ ""en"": ""Early Uruk"" }",,3500 B.C.,3200 B.C.,Gregorian_US_punc,Iraq,"{ ""@id"": ""http://dbpedia.org/resource/Iraq"", ""label"": ""Iraq"" }",,,,,See also Liverani 2006
,"Adams and Nissen, 1972",eng,latn,http://zotero.org/groups/periodo/items/3HEBFJCE,http://www.worldcat.org/oclc/483580,FALSE,recto,Late Uruk,Late Uruk,"{ ""en"": ""Late Uruk"" }",,3200 B.C.,3100 B.C.,Gregorian_US_punc,Iraq,"{ ""@id"": ""http://dbpedia.org/resource/Iraq"", ""label"": ""Iraq"" }",,,,,See also Liverani 2006
,"Biel, in Almagro-Gorbea, 1993",spa,latn,http://zotero.org/groups/periodo/items/NFISP8ZX,http://www.worldcat.org/oclc/34151102,FALSE,page 77,Cultura de Hallstatt,Hallstatt-culture,,,600 a.C.,450 a.C.,Gregorian_US_punc,"Germany, Switzerland, France",,"Suroeste de Alemania, la Suiza septentrional y por la Francia oriental",,,,Come back later to this source to mine / match to formal p.175-222 & Celtic art periods p.431-450 (SB scanned) though the latter is mainly references to other writers.
,"Bandinelli, 1971",eng,latn,http://zotero.org/groups/periodo/items/MI2WD3KW,http://www.worldcat.org/oclc/68390968,FALSE,"pages 1, 364, 407",Late Empire,Late Empire,,,31 December 192 AD,421 AD,Gregorian_US_punc,Italy,"{ ""@id"": ""http://dbpedia.org/resource/Italy"", ""label"": ""Italy"" }",,,,,
,"Bandinelli, 1971",eng,latn,http://zotero.org/groups/periodo/items/MI2WD3KW,http://www.worldcat.org/oclc/68390968,FALSE,page 369,Hellenistic,Hellenistic,,,323 BC,331 BC,Gregorian_US_punc,Italy,,,,,,added post-GeoDia
,"Bertman, 2003",eng,latn,http://zotero.org/groups/periodo/items/7FHGFTHF,http://www.worldcat.org/oclc/49305832,FALSE,page 341,Persian,Persian,"{ ""en"": ""Persian"" }",,539 B.C.E.,331 B.C.E.,Gregorian_CommonEra_punc,"Iraq, Iran, Turkey, Syria, Lebanon, Jordan, Israel, Gaza, West Bank","{ ""@id"": ""http://dbpedia.org/resource/Iraq"", ""label"": ""Iraq"" }, { ""@id"": ""http://dbpedia.org/resource/Iran"", ""label"": ""Iran"" }, { ""@id"": ""http://dbpedia.org/resource/Turkey"", ""label"": ""Turkey"" }, { ""@id"": ""http://dbpedia.org/resource/Syria"", ""label"": ""Syria"" }, { ""@id"": ""http://dbpedia.org/resource/Lebanon"", ""label"": ""Lebanon"" }, { ""@id"": ""http://dbpedia.org/resource/Jordan"", ""label"": ""Jordan"" }, { ""@id"": ""http://dbpedia.org/resource/Israel"", ""label"": ""Israel"" }, { ""@id"": ""http://dbpedia.org/resource/Gaza_Strip"", ""label"": ""Gaza"" }, { ""@id"": ""http://dbpedia.org/resource/West_Bank"", ""label"": ""West Bank"" }",,,,,"In GeoDia as ""Achaemenid"". "
,"Bertman, 2003",eng,latn,http://zotero.org/groups/periodo/items/7FHGFTHF,http://www.worldcat.org/oclc/49305832,FALSE,page 340,Akkadian,Akkadian,"{ ""en"": ""Akkadian"" }",,2334 B.C.E.,2193 B.C.E.,Gregorian_CommonEra_punc,"Iraq, Iran","{ ""@id"": ""http://dbpedia.org/resource/Iraq"", ""label"": ""Iraq"" }, { ""@id"": ""http://dbpedia.org/resource/Iran"", ""label"": ""Iran"" }",,,,,
,"Bertman, 2003",eng,latn,http://zotero.org/groups/periodo/items/7FHGFTHF,http://www.worldcat.org/oclc/49305832,FALSE,page 55,Chalcolithic,Chalcolithic,,,ca. 5800 B.C.E.,3750 B.C.E.,Gregorian_CommonEra_punc,"Syria, Turkey, Iraq",,,,,,Does not seem to be present in this work
,"Bertman, 2003",eng,latn,http://zotero.org/groups/periodo/items/7FHGFTHF,http://www.worldcat.org/oclc/49305832,FALSE,page 339,Palaeolithic,Palaeolithic,"{ ""en"": ""Palaeolithic"" }",,70000 B.C.E.,9000 B.C.E.,Gregorian_CommonEra_punc,"Syria, Turkey, Iraq","{ ""@id"": ""http://dbpedia.org/resource/Syria"", ""label"": ""Syria"" }, { ""@id"": ""http://dbpedia.org/resource/Turkey"", ""label"": ""Turkey"" }, { ""@id"": ""http://dbpedia.org/resource/Iraq"", ""label"": ""Iraq"" }",,,,,
,"Bertman, 2003",eng,latn,http://zotero.org/groups/periodo/items/7FHGFTHF,http://www.worldcat.org/oclc/49305832,FALSE,page 339,Mesolithic,Mesolithic,"{ ""en"": ""Mesolithic"" }",,9000 B.C.E.,7000 B.C.E.,Gregorian_CommonEra_punc,"Syria, Turkey, Iraq","{ ""@id"": ""http://dbpedia.org/resource/Syria"", ""label"": ""Syria"" }, { ""@id"": ""http://dbpedia.org/resource/Turkey"", ""label"": ""Turkey"" }, { ""@id"": ""http://dbpedia.org/resource/Iraq"", ""label"": ""Iraq"" }",,,,,
,"Bertman, 2003",eng,latn,http://zotero.org/groups/periodo/items/7FHGFTHF,http://www.worldcat.org/oclc/49305832,FALSE,page 339,Neolithic,Neolithic,"{ ""en"": ""Neolithic"" }",,7000 B.C.E.,5800 B.C.E.,Gregorian_CommonEra_punc,"Syria, Turkey, Iraq","{ ""@id"": ""http://dbpedia.org/resource/Syria"", ""label"": ""Syria"" }, { ""@id"": ""http://dbpedia.org/resource/Turkey"", ""label"": ""Turkey"" }, { ""@id"": ""http://dbpedia.org/resource/Iraq"", ""label"": ""Iraq"" }",,,,,
,"Bertman, 2003",eng,latn,http://zotero.org/groups/periodo/items/7FHGFTHF,http://www.worldcat.org/oclc/49305832,FALSE,page 340,Ubaid,Ubaid,"{ ""en"": ""Ubaid"" }",,5800 B.C.E.,4000 B.C.E.,Gregorian_CommonEra_punc,"Syria, Turkey, Iraq","{ ""@id"": ""http://dbpedia.org/resource/Syria"", ""label"": ""Syria"" }, { ""@id"": ""http://dbpedia.org/resource/Turkey"", ""label"": ""Turkey"" }, { ""@id"": ""http://dbpedia.org/resource/Iraq"", ""label"": ""Iraq"" }",,,,,
,"Bertman, 2003",eng,latn,http://zotero.org/groups/periodo/items/7FHGFTHF,http://www.worldcat.org/oclc/49305832,FALSE,page 340,Uruk,Uruk,"{ ""en"": ""Uruk"" }",,3750 B.C.E.,3150 B.C.E.,Gregorian_CommonEra_punc,Iraq,"{ ""@id"": ""http://dbpedia.org/resource/Iraq"", ""label"": ""Iraq"" }",,,,,"in chronological discussion on p. 55, provides ""ca."" before date"
,"Bertman, 2003",eng,latn,http://zotero.org/groups/periodo/items/7FHGFTHF,http://www.worldcat.org/oclc/49305832,FALSE,page 55,Jemdet Nasr,Jemdet Nasr,"{ ""en"": ""Jemdet Nasr"" }",,3150 B.C.E.,2900 B.C.E.,Gregorian_CommonEra_punc,Iraq,"{ ""@id"": ""http://dbpedia.org/resource/Iraq"", ""label"": ""Iraq"" }",,,,,"in chronological discussion on p. 55, provides ""ca."" before date"
,"Bertman, 2003",eng,latn,http://zotero.org/groups/periodo/items/7FHGFTHF,http://www.worldcat.org/oclc/49305832,FALSE,page 340,Early Dynastic,Early Dynastic,"{ ""en"": ""Early Dynastic"" }",,2900 B.C.E.,2334 B.C.E.,Gregorian_CommonEra_punc,Iraq,"{ ""@id"": ""http://dbpedia.org/resource/Iraq"", ""label"": ""Iraq"" }",,,,,"in chronological discussion on p. 56, provides ""ca."" before date"
,"Bertman, 2003",eng,latn,http://zotero.org/groups/periodo/items/7FHGFTHF,http://www.worldcat.org/oclc/49305832,FALSE,page 340,Old Babylonian,Old Babylonian,"{ ""en"": ""Old Babylonian"" }",,2000 B.C.E.,1600 B.C.E.,Gregorian_CommonEra_punc,Iraq,"{ ""@id"": ""http://dbpedia.org/resource/Iraq"", ""label"": ""Iraq"" }",,,,,Old Babylonian and Old Assyrian grouped together under one heading on p. 340.
,"Bertman, 2003",eng,latn,http://zotero.org/groups/periodo/items/7FHGFTHF,http://www.worldcat.org/oclc/49305832,FALSE,page 340,Old Assyrian,Old Assyrian,"{ ""en"": ""Old Assyrian"" }",,2000 B.C.E.,1600 B.C.E.,Gregorian_CommonEra_punc,"Syria, Turkey, Iraq","{ ""@id"": ""http://dbpedia.org/resource/Syria"", ""label"": ""Syria"" }, { ""@id"": ""http://dbpedia.org/resource/Turkey"", ""label"": ""Turkey"" }, { ""@id"": ""http://dbpedia.org/resource/Iraq"", ""label"": ""Iraq"" }",,,,,Old Babylonian and Old Assyrian grouped together under one heading on p. 340.
,"Bertman, 2003",eng,latn,http://zotero.org/groups/periodo/items/7FHGFTHF,http://www.worldcat.org/oclc/49305832,FALSE,page 341,Hellenistic,Hellenistic,"{ ""en"": ""Hellenistic"" }",,331 B.C.E.,126 B.C.E.,Gregorian_CommonEra_punc,"Turkey, Iraq, Iran","{ ""@id"": ""http://dbpedia.org/resource/Turkey"", ""label"": ""Turkey"" }, { ""@id"": ""http://dbpedia.org/resource/Iraq"", ""label"": ""Iraq"" }, { ""@id"": ""http://dbpedia.org/resource/Iran"", ""label"": ""Iran"" }",,,,,
,"Bertman, 2003",eng,latn,http://zotero.org/groups/periodo/items/7FHGFTHF,http://www.worldcat.org/oclc/49305832,FALSE,page 341,Neo-Babylonian,Neo-Babylonian,"{ ""en"": ""Neo-Babylonian"" }",,625 B.C.E.,539 B.C.E.,Gregorian_CommonEra_punc,Iran,"{ ""@id"": ""http://dbpedia.org/resource/Iran"", ""label"": ""Iran"" }",,,,,"In GeoDia as ""Median"". "
,"Bertman, 2003",eng,latn,http://zotero.org/groups/periodo/items/7FHGFTHF,http://www.worldcat.org/oclc/49305832,FALSE,page 340-341,Middle Assyrian,Middle Assyrian,"{ ""en"": ""Middle Assyrian"" }",,1600 B.C.E.,1000 B.C.E.,Gregorian_CommonEra_punc,"Syria, Turkey, Iraq","{ ""@id"": ""http://dbpedia.org/resource/Syria"", ""label"": ""Syria"" }, { ""@id"": ""http://dbpedia.org/resource/Turkey"", ""label"": ""Turkey"" }, { ""@id"": ""http://dbpedia.org/resource/Iraq"", ""label"": ""Iraq"" }",,,,,Dates different in GeoDia.
,"Bertman, 2003",eng,latn,http://zotero.org/groups/periodo/items/7FHGFTHF,http://www.worldcat.org/oclc/49305832,FALSE,page 341,Neo Assyrian,Neo-Assyrian,"{ ""en"": ""Neo-Assyrian"" }",,1000 B.C.E.,605 B.C.E.,Gregorian_CommonEra_punc,"Syria, Turkey, Iraq","{ ""@id"": ""http://dbpedia.org/resource/Syria"", ""label"": ""Syria"" }, { ""@id"": ""http://dbpedia.org/resource/Turkey"", ""label"": ""Turkey"" }, { ""@id"": ""http://dbpedia.org/resource/Iraq"", ""label"": ""Iraq"" }",,,,,
,"Bertman, 2003",eng,latn,http://zotero.org/groups/periodo/items/7FHGFTHF,http://www.worldcat.org/oclc/49305832,FALSE,page 340,Neo-Sumerian,Neo-Sumerian,"{ ""en"": ""Neo-Sumerian"" }",,2112 B.C.E.,2004 B.C.E.,Gregorian_CommonEra_punc,"Iraq, Iran","{ ""@id"": ""http://dbpedia.org/resource/Iraq"", ""label"": ""Iraq"" }, { ""@id"": ""http://dbpedia.org/resource/Iran"", ""label"": ""Iran"" }",,,,,"In chronological discussion on p. 56, refers to this as the Third Dynasty of Ur."
,"Bertman, 2003",eng,latn,http://zotero.org/groups/periodo/items/7FHGFTHF,http://www.worldcat.org/oclc/49305832,FALSE,page 341,Parthian,Parthian,"{ ""en"": ""Parthian"" }",,126 B.C.E.,227 C.E.,Gregorian_CommonEra_punc,"Syria, Turkey, Iraq","{ ""@id"": ""http://dbpedia.org/resource/Syria"", ""label"": ""Syria"" }, { ""@id"": ""http://dbpedia.org/resource/Turkey"", ""label"": ""Turkey"" }, { ""@id"": ""http://dbpedia.org/resource/Iraq"", ""label"": ""Iraq"" }",,,,,226 A.D. in GeoDia.
,"Bertman, 2003",eng,latn,http://zotero.org/groups/periodo/items/7FHGFTHF,http://www.worldcat.org/oclc/49305832,FALSE,page 341,Sassanian,Sassanian,"{ ""en"": ""Sassanian"" }",,227 C.E.,651 C.E.,Gregorian_CommonEra_punc,"Iraq, Iran","{ ""@id"": ""http://dbpedia.org/resource/Iraq"", ""label"": ""Iraq"" }, { ""@id"": ""http://dbpedia.org/resource/Iran"", ""label"": ""Iran"" }",,,,,
,"Boatwright et al., 2004",eng,latn,http://zotero.org/groups/periodo/items/A8379IQN,http://www.worldcat.org/oclc/52728992,FALSE,page 480,Antonine,Antonine,,,138 A.D.,192 A.D.,Gregorian_US_punc,Roman Empire,,,,,,
,"Boatwright et al., 2004",eng,latn,http://zotero.org/groups/periodo/items/A8379IQN,http://www.worldcat.org/oclc/52728992,FALSE,pages 468-469,Augustan,Augustan,,,12 B.C.,14 A.D.,Gregorian_US_punc,Germany,,,,,,
,"Boatwright et al., 2004",eng,latn,http://zotero.org/groups/periodo/items/A8379IQN,http://www.worldcat.org/oclc/52728992,FALSE,"pages 295, 298",Augustan,Augustan,,,27 B.C.,14 A.D.,Gregorian_US_punc,Roman Empire,,,,,,
,"Boatwright et al., 2004",eng,latn,http://zotero.org/groups/periodo/items/A8379IQN,http://www.worldcat.org/oclc/52728992,FALSE,page 484,Flavian,Flavian,,,69 A.D.,96 A.D.,Gregorian_US_punc,Roman Empire,,,,,,
,"Boatwright et al., 2004",eng,latn,http://zotero.org/groups/periodo/items/A8379IQN,http://www.worldcat.org/oclc/52728992,FALSE,page 476,Gallic Empire,Gallic Empire,,,260 A.D.,274 A.D.,Gregorian_US_punc,France,,,,,,
,"Boatwright et al., 2004",eng,latn,http://zotero.org/groups/periodo/items/A8379IQN,http://www.worldcat.org/oclc/52728992,FALSE,page 374,Hadrianic,Hadrianic,,,117 A.D.,138 A.D.,Gregorian_US_punc,Roman Empire,,,,,,
,"Boatwright et al., 2004",eng,latn,http://zotero.org/groups/periodo/items/A8379IQN,http://www.worldcat.org/oclc/52728992,FALSE,page 365?,High Empire,High Empire,,,96 A.D.,193 A.D.,Gregorian_US_punc,Roman Empire,,,,,,
,"Boatwright et al., 2004",eng,latn,http://zotero.org/groups/periodo/items/A8379IQN,http://www.worldcat.org/oclc/52728992,FALSE,page 289?,Imperial,Imperial,,,27 B.C.,476 A.D.,Gregorian_US_punc,Roman Empire,,,,,,
,"Boatwright et al., 2004",eng,latn,http://zotero.org/groups/periodo/items/A8379IQN,http://www.worldcat.org/oclc/52728992,FALSE,page 485,Julio-Claudian,Julio-Claudian,,,14 A.D.,69 A.D.,Gregorian_US_punc,Roman Empire,,,,,,Includes the year of the four emperors for purposes of timeline continuity.
,"Boatwright et al., 2004",eng,latn,http://zotero.org/groups/periodo/items/A8379IQN,http://www.worldcat.org/oclc/52728992,FALSE,page 432,Late Roman,Late Roman,,,235 A.D.,410 A.D.,Gregorian_US_punc,Roman Empire,,,,,,
,"Boatwright et al., 2004",eng,latn,http://zotero.org/groups/periodo/items/A8379IQN,http://www.worldcat.org/oclc/52728992,FALSE,page 97,Republican,Republican,,,272 B.C.,142 B.C.,Gregorian_US_punc,Roman Empire,,,,,,"GeoDia had 9 separate entries for Republican (unclear), each with different spatial coverages. Could add back later if figure out page sources."
,"Boatwright et al., 2004",eng,latn,http://zotero.org/groups/periodo/items/A8379IQN,http://www.worldcat.org/oclc/52728992,FALSE,page 406,Severan,Severan,,,193 A.D.,235 A.D.,Gregorian_US_punc,Roman Empire,,,,,,
,"Boatwright et al., 2004",eng,latn,http://zotero.org/groups/periodo/items/A8379IQN,http://www.worldcat.org/oclc/52728992,FALSE,page 367,Trajanic,Trajanic,,,98 A.D.,117 A.D.,Gregorian_US_punc,Roman Empire,,,,,,
,"Boatwright et al., 2004",eng,latn,http://zotero.org/groups/periodo/items/A8379IQN,http://www.worldcat.org/oclc/52728992,FALSE,page 460,Archaic,Archaic,"{ ""en"": ""Archaic"" }",,580 B.C.,480 B.C.,Gregorian_US_punc,Italy,"{ ""@id"": ""http://dbpedia.org/resource/Italy"", ""label"": ""Italy"" }",,,,,
,"Boatwright et al., 2004",eng,latn,http://zotero.org/groups/periodo/items/A8379IQN,http://www.worldcat.org/oclc/52728992,FALSE,page 460,Orientalizing,Orientalizing,"{ ""en"": ""Orientalizing"" }",,725 B.C.,580 B.C.,Gregorian_US_punc,Italy,"{ ""@id"": ""http://dbpedia.org/resource/Italy"", ""label"": ""Italy"" }",,,,,
,"Brendel, 1995",eng,latn,http://zotero.org/groups/periodo/items/TZ68HXGD,http://www.worldcat.org/oclc/32590556,FALSE,page 255,Classical,Classical,"{ ""en"": ""Classical"" }",,480 B.C.,330 B.C.,Gregorian_US_punc,"Greece, Turkey","{ ""@id"": ""http://dbpedia.org/resource/Greece"", ""label"": ""Greece"" }, { ""@id"": ""http://dbpedia.org/resource/Turkey"", ""label"": ""Turkey"" }",,,,,
,"Brendel, 1995",eng,latn,http://zotero.org/groups/periodo/items/TZ68HXGD,http://www.worldcat.org/oclc/32590556,FALSE,page 115,Early Archaic,Early Archaic,"{ ""en"": ""Early Archaic"" }",,600 B.C.,550 B.C.,Gregorian_US_punc,Italy,"{ ""@id"": ""http://dbpedia.org/resource/Italy"", ""label"": ""Italy"" }",,,,,
